timestamp,sensor_timestamp,Temp_C,Humidity_pct,Gas_AQI,Light_Lux,Motion_Detected,state_label,risk,risk_score,scenario_id,scenario,cluster_id,gas_pred,temp_pred,trend,raw_trend,spatial_risk,anomaly_score,is_anomaly,guard_risk_class,guard_scenario_class,guard_scenario_label,guard_confidence,reward,fan,alarm,servo,buzzer,rgb_led,action_id
2026-05-18 18:45:59,2026-05-02 01:49:00,32.3,38.1,114.92,4250.27,0,Warning,Warning,45.0,0,Normal,0,0.448,0.5567,0.012,0.001033,0.7127,0.0,False,0,0,Normal,0.5294,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 18:46:04,2026-05-02 01:49:05,32.3,38.1,114.9,4308.13,1,Warning,Warning,50.01,1,Crowded,1,0.4479,0.5567,-2.1469,-0.14591,1.0,0.0,False,1,1,Crowded,0.6422,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 18:46:09,2026-05-02 01:49:10,32.3,38.1,114.85,4321.24,1,Warning,Warning,50.01,1,Crowded,1,0.4475,0.5567,-2.1473,-0.145934,1.0,0.0,False,1,1,Crowded,0.6422,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 18:46:14,2026-05-02 01:49:15,32.3,38.1,114.82,4327.12,0,Warning,Warning,45.0,0,Normal,0,0.4472,0.5567,0.0123,0.001052,0.712,0.0,False,0,0,Normal,0.5294,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 18:46:19,2026-05-02 01:49:20,32.3,38.1,114.72,4329.11,0,Warning,Warning,45.0,0,Normal,0,0.4465,0.5567,0.0124,0.001062,0.7119,0.0,False,0,0,Normal,0.5294,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 18:46:24,2026-05-02 01:49:25,32.3,38.1,114.72,4245.86,0,Warning,Warning,45.0,0,Normal,0,0.4465,0.5567,0.0123,0.001052,0.7125,0.0,False,0,0,Normal,0.5294,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 18:46:29,2026-05-02 01:49:30,32.3,38.1,114.73,4211.17,0,Warning,Warning,45.0,0,Normal,0,0.4465,0.5567,0.0122,0.001047,0.7128,0.0,False,0,0,Normal,0.5294,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 18:46:34,2026-05-02 01:49:35,32.3,38.1,114.77,4253.1,0,Warning,Warning,45.0,0,Normal,0,0.4468,0.5567,0.0122,0.001048,0.7125,0.0,False,0,0,Normal,0.5294,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 18:46:39,2026-05-02 01:49:40,32.3,38.1,114.69,4259.43,0,Warning,Warning,45.0,0,Normal,0,0.4462,0.5567,0.0123,0.001057,0.7124,0.0,False,0,0,Normal,0.5294,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 18:46:44,2026-05-02 01:49:45,32.3,38.1,114.73,4230.98,0,Warning,Warning,45.0,0,Normal,0,0.4465,0.5567,0.0122,0.00105,0.7127,0.0,False,0,0,Normal,0.5294,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 18:46:49,2026-05-02 01:49:50,32.3,38.1,114.73,4224.09,1,Warning,Warning,50.01,1,Crowded,1,0.4465,0.5567,-2.1473,-0.145938,1.0,0.0,False,1,1,Crowded,0.6422,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 18:46:54,2026-05-02 01:49:55,32.3,38.1,114.66,4171.62,1,Warning,Warning,50.01,1,Crowded,1,0.446,0.5567,-2.1474,-0.145942,1.0,0.0,False,1,1,Crowded,0.6239,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 18:46:59,2026-05-02 01:50:00,32.3,38.1,114.76,4075.15,0,Warning,Warning,45.0,0,Normal,0,0.4468,0.5567,0.0119,0.001028,0.714,0.0,False,0,0,Normal,0.5294,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 18:47:04,2026-05-02 01:50:05,32.3,38.1,117.44,3838.3,0,Warning,Warning,45.0,0,Normal,0,0.4677,0.5567,0.0075,0.000729,0.7183,0.0,False,0,0,Normal,0.5098,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 18:47:09,2026-05-02 01:50:10,32.3,38.1,119.32,3691.09,1,Warning,Warning,50.01,1,Crowded,1,0.4825,0.5567,-2.1195,-0.14404,1.0,0.0,False,1,1,Crowded,0.6422,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 18:47:14,2026-05-02 01:50:15,32.3,38.1,120.74,3653.17,1,Warning,Warning,50.01,1,Crowded,1,0.4936,0.5567,-2.1116,-0.143504,1.0,0.0,False,1,1,Crowded,0.6422,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 18:47:19,2026-05-02 01:50:20,32.3,38.1,121.78,3603.65,0,Warning,Warning,54.28,1,Crowded,1,0.5017,0.5567,0.0007,0.000267,0.7241,0.0,False,1,1,Crowded,0.5686,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 18:47:25,2026-05-02 01:50:25,32.3,38.1,122.47,3657.03,1,Warning,Warning,50.01,1,Crowded,1,0.5071,0.5567,-2.1023,-0.14287,1.0,0.0,False,1,1,Crowded,0.6422,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 18:47:30,2026-05-02 01:50:30,32.3,38.1,123.44,3552.05,1,Warning,Warning,50.01,1,Crowded,1,0.5147,0.5567,-2.0964,-0.142469,1.0,0.0,False,1,1,Crowded,0.6422,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 18:47:35,2026-05-02 01:50:35,32.3,38.1,124.25,3562.8,0,Warning,Warning,54.26,1,Crowded,1,0.5211,0.5567,-0.0029,1.8e-05,0.7267,0.0,False,1,1,Crowded,0.5882,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 18:47:40,2026-05-02 01:50:40,32.3,38.1,124.89,3559.92,0,Warning,Warning,54.25,1,Crowded,1,0.5261,0.5567,-0.0039,-4.6e-05,0.7272,0.0,False,1,1,Crowded,0.6078,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 18:47:45,2026-05-02 01:50:45,32.3,38.1,125.35,3583.77,1,Warning,Warning,50.01,1,Crowded,1,0.5297,0.5567,-2.0862,-0.141779,1.0,0.0,False,1,1,Crowded,0.6422,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 18:47:50,2026-05-02 01:50:50,32.3,38.1,125.75,3667.94,1,Warning,Warning,50.01,1,Crowded,1,0.5328,0.5567,-2.0846,-0.141667,1.0,0.0,False,1,1,Crowded,0.6422,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 18:47:55,2026-05-02 01:50:55,32.3,38.1,126.06,3814.67,0,Warning,Warning,54.24,1,Crowded,1,0.5352,0.5567,-0.0051,-0.000133,0.7262,0.0,False,1,1,Crowded,0.6078,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:37:58,2026-05-02 00:00:00,29.5,53.0,136.01,0.0,0,Warning,Warning,61.09,0,Normal,0,0.6131,0.4034,0.0704,0.00501,0.7561,0.4188,True,0,0,Normal,1.0,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:37:58,2026-05-02 00:00:05,29.5,53.0,136.38,0.0,1,Warning,Warning,50.0,1,Crowded,1,0.616,0.4034,-2.7009,-0.183615,1.0,0.1166,False,1,1,Crowded,0.3478,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:38:06,2026-05-02 00:00:00,29.6,46.0,138.58,0.0,1,Warning,Warning,50.0,1,Crowded,1,0.6332,0.4089,-2.4585,-0.167115,1.0,0.006,False,1,1,Crowded,0.4505,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:38:11,2026-05-02 00:00:05,29.6,46.0,138.5,0.0,0,Warning,Warning,45.0,0,Normal,0,0.6326,0.4089,0.0371,0.002741,0.7626,0.015,False,0,0,Normal,0.9412,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:38:16,2026-05-02 00:00:10,29.6,46.0,138.07,43.94,0,Warning,Warning,45.0,0,Normal,0,0.6292,0.4089,0.0378,0.002787,0.7619,0.0109,False,0,0,Normal,0.9412,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:38:21,2026-05-02 00:00:15,29.6,46.0,137.64,0.0,1,Warning,Warning,50.0,1,Crowded,1,0.6259,0.4089,-2.4631,-0.167427,1.0,0.0042,False,1,1,Crowded,0.4286,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:38:26,2026-05-02 00:00:20,29.6,46.0,137.31,0.0,1,Warning,Warning,50.0,1,Crowded,1,0.6233,0.4089,-2.4647,-0.167536,1.0,0.003,False,1,1,Crowded,0.4286,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:38:31,2026-05-02 00:00:25,29.6,45.0,136.98,304.78,0,Warning,Warning,45.0,0,Normal,0,0.6207,0.4089,0.0346,0.002573,0.7594,0.0105,False,0,0,Normal,0.9216,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:38:36,2026-05-02 00:00:30,29.6,45.0,136.63,1877.54,1,Warning,Warning,50.0,1,Crowded,1,0.618,0.4089,-2.4495,-0.166506,1.0,0.0034,False,1,1,Crowded,0.4727,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:38:41,2026-05-02 00:00:35,29.6,45.0,136.27,1657.11,1,Warning,Warning,50.0,1,Crowded,1,0.6152,0.4089,-2.4493,-0.16649,1.0,0.0024,False,1,1,Crowded,0.4727,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:38:46,2026-05-02 00:00:40,29.6,45.0,135.9,1463.86,0,Warning,Warning,45.0,0,Normal,0,0.6123,0.4089,0.0376,0.002779,0.7489,0.009,False,0,0,Normal,0.902,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:38:51,2026-05-02 00:00:45,29.6,45.0,135.39,1292.87,1,Warning,Warning,50.0,1,Crowded,1,0.6083,0.4089,-2.4503,-0.166558,1.0,0.0016,False,1,1,Crowded,0.4727,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:38:56,2026-05-02 00:00:50,29.6,45.0,135.04,1152.58,1,Warning,Warning,50.0,1,Crowded,1,0.6055,0.4089,-2.4507,-0.166586,1.0,0.0011,False,1,1,Crowded,0.4727,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:39:01,2026-05-02 00:00:55,29.6,45.0,134.62,1028.29,0,Warning,Warning,45.0,0,Normal,0,0.6022,0.4089,0.039,0.00287,0.7513,0.0058,False,0,0,Normal,0.9216,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:39:06,2026-05-02 00:01:00,29.6,45.0,134.24,929.36,1,Warning,Warning,50.0,1,Crowded,1,0.5993,0.4089,-2.4526,-0.166712,1.0,0.0007,False,1,1,Crowded,0.4727,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:39:11,2026-05-02 00:01:05,29.6,45.0,133.84,846.12,1,Warning,Warning,50.0,1,Crowded,1,0.5961,0.4089,-2.4537,-0.166792,1.0,0.0005,False,1,1,Crowded,0.4727,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:39:16,2026-05-02 00:01:10,29.6,45.0,133.44,769.48,0,Warning,Warning,45.0,0,Normal,0,0.593,0.4089,0.0404,0.002966,0.7524,0.0038,False,0,0,Normal,0.9412,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:39:21,2026-05-02 00:01:15,29.6,44.0,132.99,715.26,0,Warning,Warning,45.0,0,Normal,0,0.5895,0.4089,0.0358,0.002653,0.753,0.0041,False,0,0,Normal,0.902,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:39:26,2026-05-02 00:01:20,29.6,44.0,132.66,658.25,1,Warning,Warning,50.0,1,Crowded,1,0.5869,0.4089,-2.4213,-0.164582,1.0,0.0008,False,1,1,Crowded,0.4727,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:39:31,2026-05-02 00:01:25,29.6,43.0,132.35,617.35,1,Warning,Warning,50.0,1,Crowded,1,0.5845,0.4089,-2.3853,-0.162133,1.0,0.0011,False,1,1,Crowded,0.4909,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:39:36,2026-05-02 00:01:30,29.6,43.0,132.06,581.74,0,Warning,Warning,45.0,0,Normal,0,0.5822,0.4089,0.0317,0.002372,0.7539,0.0042,False,0,0,Normal,0.902,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:39:41,2026-05-02 00:01:35,29.6,43.0,131.77,549.8,0,Warning,Warning,45.0,0,Normal,0,0.5799,0.4089,0.0321,0.002399,0.7539,0.003,False,0,0,Normal,0.902,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:39:46,2026-05-02 00:01:40,29.6,43.0,131.51,520.12,1,Warning,Warning,50.0,1,Crowded,1,0.5779,0.4089,-2.3886,-0.16236,1.0,0.0007,False,1,1,Crowded,0.4909,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:39:51,2026-05-02 00:01:45,29.6,43.0,131.26,504.98,1,Warning,Warning,50.0,1,Crowded,1,0.5759,0.4089,-2.3897,-0.162436,1.0,0.0005,False,1,1,Crowded,0.4909,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:39:56,2026-05-02 00:01:50,29.6,43.0,131.03,483.71,0,Warning,Warning,45.0,0,Normal,0,0.5741,0.4089,0.0331,0.002468,0.7538,0.002,False,0,0,Normal,0.902,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:40:01,2026-05-02 00:01:55,29.6,43.0,130.82,463.95,1,Warning,Warning,50.0,1,Crowded,1,0.5725,0.4089,-2.3916,-0.162561,1.0,0.0003,False,1,1,Crowded,0.4909,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:40:06,2026-05-02 00:02:00,29.6,43.0,130.61,441.27,1,Warning,Warning,50.0,1,Crowded,1,0.5708,0.4089,-2.3924,-0.162619,1.0,0.0002,False,1,1,Crowded,0.4909,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:40:11,2026-05-02 00:02:05,29.6,43.0,130.42,426.2,1,Warning,Warning,50.0,1,Crowded,1,0.5694,0.4089,-2.3932,-0.162674,1.0,0.0002,False,1,1,Crowded,0.4909,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:40:16,2026-05-02 00:02:10,29.6,43.0,130.25,408.35,0,Warning,Warning,45.0,0,Normal,0,0.568,0.4089,0.0341,0.00254,0.7537,0.0014,False,0,0,Normal,0.902,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:40:21,2026-05-02 00:02:15,29.6,43.0,130.11,404.93,1,Warning,Warning,50.0,1,Crowded,1,0.5669,0.4089,-2.3946,-0.162767,1.0,0.0001,False,1,1,Crowded,0.4909,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:40:26,2026-05-02 00:02:20,29.6,43.0,129.98,429.75,1,Warning,Warning,50.0,1,Crowded,1,0.5659,0.4089,-2.3955,-0.162827,1.0,0.0001,False,1,1,Crowded,0.4909,0.7,ON,OFF,CLOSED,OFF,YELLOW,1
2026-05-18 21:40:32,2026-05-02 00:02:25,29.6,43.0,129.81,433.2,0,Warning,Warning,45.0,0,Normal,0,0.5646,0.4089,0.0348,0.002587,0.7531,0.001,False,0,0,Normal,0.902,0.7,OFF,ON,CLOSED,ON,RED,3
2026-05-18 21:40:37,2026-05-02 00:02:30,29.6,43.0,129.74,402.54,0,Warning,Warning,45.0,0,Normal,0,0.564,0.4089,0.0349,0.002591,0.7533,0.0007,False,0,0,Normal,0.902,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:40:42,2026-05-02 00:02:35,29.6,43.0,126.73,1105.56,1,Warning,Warning,50.0,1,Crowded,1,0.5405,0.4089,-2.4177,-0.164342,1.0,0.0,False,1,1,Crowded,0.4909,0.7,ON,ON,OPEN,ON,RED,2
2026-05-18 21:40:48,2026-05-02 00:02:40,29.6,44.0,127.1,1005.97,1,Warning,Warning,50.0,1,Crowded,1,0.5434,0.4089,-2.4518,-0.166661,1.0,0.0,False,1,1,Crowded,0.4727,0.7,OFF,ON,CLOSED,ON,RED,3
2026-05-18 21:41:10,2026-05-02 00:00:00,29.6,43.0,128.26,0.0,0,Warning,Warning,45.0,0,Normal,0,0.5525,0.4089,0.0366,0.002707,0.7553,0.0003,False,0,0,Normal,0.9216,0.7,OFF,ON,CLOSED,ON,RED,3
2026-05-18 21:41:15,2026-05-02 00:00:05,29.5,43.0,128.13,0.0,1,Warning,Warning,50.0,1,Crowded,1,0.5514,0.4034,-2.4064,-0.163569,1.0,0.0,False,1,1,Crowded,0.4909,0.7,OFF,ON,CLOSED,ON,RED,3
2026-05-18 21:41:20,2026-05-02 00:00:10,29.5,43.0,128.11,4.0,1,Warning,Warning,50.0,1,Crowded,1,0.5513,0.4034,-2.4065,-0.163579,1.0,0.0,False,1,1,Crowded,0.4909,0.7,OFF,ON,CLOSED,ON,RED,3
2026-05-18 21:41:25,2026-05-02 00:00:15,29.5,43.0,128.09,4.02,0,Warning,Warning,45.0,0,Normal,0,0.5511,0.4034,0.0376,0.002779,0.7551,0.0002,False,0,0,Normal,0.9216,0.7,OFF,ON,CLOSED,ON,RED,3
2026-05-18 21:41:30,2026-05-02 00:00:20,29.5,43.0,128.05,8.26,0,Warning,Warning,45.0,0,Normal,0,0.5508,0.4034,0.0377,0.002783,0.755,0.0001,False,0,0,Normal,0.9216,0.7,OFF,ON,CLOSED,ON,RED,3
2026-05-18 21:41:35,2026-05-02 00:00:25,29.5,43.0,128.01,14.39,0,Warning,Warning,45.0,0,Normal,0,0.5505,0.4034,0.0378,0.002788,0.7549,0.0001,False,0,0,Normal,0.9216,0.7,OFF,ON,CLOSED,ON,RED,3
2026-05-18 21:41:40,2026-05-02 00:00:30,29.5,43.0,127.98,17.92,1,Warning,Warning,50.0,1,Crowded,1,0.5503,0.4034,-2.4073,-0.163632,1.0,0.0,False,1,1,Crowded,0.4909,0.7,OFF,ON,CLOSED,ON,RED,3
2026-05-18 21:41:45,2026-05-02 00:00:35,29.5,43.0,127.89,22.6,1,Warning,Warning,50.0,1,Crowded,1,0.5496,0.4034,-2.4078,-0.163665,1.0,0.0,False,1,1,Crowded,0.4909,0.7,OFF,ON,CLOSED,ON,RED,3
2026-05-18 21:41:50,2026-05-02 00:00:40,29.5,43.0,127.86,21.52,0,Warning,Warning,45.0,0,Normal,0,0.5493,0.4034,0.038,0.002803,0.7547,0.0001,False,0,0,Normal,0.9216,0.7,OFF,ON,CLOSED,ON,RED,3
2026-05-18 21:41:55,2026-05-02 00:00:45,29.5,43.0,127.82,25.66,0,Warning,Warning,45.0,0,Normal,0,0.549,0.4034,0.0381,0.002808,0.7546,0.0,False,0,0,Normal,0.9216,0.7,OFF,ON,CLOSED,ON,RED,3
2026-05-18 21:42:00,2026-05-02 00:00:50,29.5,43.0,127.78,25.81,1,Warning,Warning,50.0,1,Crowded,1,0.5487,0.4034,-2.4084,-0.163704,1.0,0.0,False,1,1,Crowded,0.4909,0.7,OFF,ON,CLOSED,ON,RED,3
2026-05-18 21:42:05,2026-05-02 00:00:55,29.5,43.0,127.57,40.26,1,Warning,Warning,50.0,1,Crowded,1,0.547,0.4034,-2.4095,-0.163784,1.0,0.0,False,1,1,Crowded,0.4909,0.7,OFF,ON,CLOSED,ON,RED,3
2026-05-18 21:42:10,2026-05-02 00:01:00,29.5,43.0,127.55,38.21,0,Warning,Warning,45.0,0,Normal,0,0.5469,0.4034,0.0385,0.002836,0.7543,0.0,False,0,0,Normal,0.9216,0.7,OFF,ON,CLOSED,ON,RED,3
2026-05-18 21:42:15,2026-05-02 00:01:05,29.5,43.0,127.53,44.05,0,Warning,Warning,45.0,0,Normal,0,0.5467,0.4034,0.0385,0.002839,0.7542,0.0,False,0,0,Normal,0.9216,0.7,OFF,ON,CLOSED,ON,RED,3
2026-05-18 21:42:20,2026-05-02 00:01:10,29.5,43.0,127.77,0.0,1,Warning,Warning,50.0,1,Crowded,1,0.5486,0.4034,-2.4082,-0.163691,1.0,0.0,False,1,1,Crowded,0.4909,0.7,OFF,ON,CLOSED,ON,RED,3
2026-05-18 21:42:25,2026-05-02 00:01:15,29.5,43.0,127.79,19.86,1,Warning,Warning,50.0,1,Crowded,1,0.5488,0.4034,-2.4083,-0.163697,1.0,0.0,False,1,1,Crowded,0.4909,0.7,OFF,ON,CLOSED,ON,RED,3
2026-05-18 21:42:30,2026-05-02 00:01:20,29.5,43.0,128.39,0.0,0,Warning,Warning,45.0,0,Normal,0,0.5535,0.4034,0.0372,0.002748,0.7554,0.0,False,0,0,Normal,0.9216,0.7,OFF,ON,CLOSED,ON,RED,3
2026-05-18 21:42:35,2026-05-02 00:01:25,29.5,43.0,128.13,53.34,1,Warning,Warning,50.0,1,Crowded,1,0.5514,0.4034,-2.4069,-0.163603,1.0,0.0,False,1,1,Crowded,0.4909,0.7,OFF,ON,CLOSED,ON,RED,3
2026-05-18 21:42:40,2026-05-02 00:01:30,29.5,43.0,128.01,85.24,1,Warning,Warning,50.0,1,Crowded,1,0.5505,0.4034,-2.4078,-0.163664,1.0,0.0,False,1,1,Crowded,0.4909,0.7,OFF,ON,CLOSED,ON,RED,3
2026-05-18 21:42:45,2026-05-02 00:01:35,29.5,44.0,127.9,115.72,0,Warning,Warning,45.0,0,Normal,0,0.5496,0.4034,0.0433,0.003167,0.7534,0.0001,False,0,0,Normal,0.9412,0.7,OFF,ON,CLOSED,ON,RED,3
2026-05-18 21:42:50,2026-05-02 00:01:40,29.5,44.0,127.82,131.55,0,Warning,Warning,45.0,0,Normal,0,0.549,0.4034,0.0435,0.003176,0.7532,0.0,False,0,0,Normal,0.9412,0.7,OFF,ON,CLOSED,ON,RED,3
2026-05-18 21:42:55,2026-05-02 00:01:45,29.5,44.0,127.72,176.91,0,Warning,Warning,45.0,0,Normal,0,0.5482,0.4034,0.0437,0.00319,0.7527,0.0,False,0,0,Normal,0.9412,0.7,ON,OFF,CLOSED,OFF,YELLOW,1
2026-05-18 21:43:00,2026-05-02 00:01:50,29.5,44.0,127.57,215.47,0,Warning,Warning,45.0,0,Normal,0,0.547,0.4034,0.044,0.003209,0.7523,0.0,False,0,0,Normal,0.9412,0.7,ON,OFF,CLOSED,OFF,YELLOW,1
2026-05-18 21:43:05,2026-05-02 00:01:55,29.5,44.0,127.24,259.17,0,Warning,Warning,45.0,0,Normal,0,0.5445,0.4034,0.0445,0.003246,0.7516,0.0,False,0,0,Normal,0.9412,0.7,ON,OFF,CLOSED,OFF,YELLOW,1
2026-05-18 21:43:10,2026-05-02 00:02:00,29.5,43.0,127.02,288.75,0,Warning,Warning,45.0,0,Normal,0,0.5427,0.4034,0.0396,0.002911,0.7518,0.0001,False,0,0,Normal,0.9412,0.7,ON,OFF,CLOSED,OFF,YELLOW,1
2026-05-18 21:43:15,2026-05-02 00:02:05,29.5,43.0,126.88,320.62,0,Warning,Warning,45.0,0,Normal,0,0.5416,0.4034,0.0398,0.002928,0.7514,0.0001,False,0,0,Normal,0.9412,0.7,ON,OFF,CLOSED,OFF,YELLOW,1
2026-05-18 21:43:20,2026-05-02 00:02:10,29.5,43.0,126.77,339.3,1,Warning,Warning,50.0,1,Crowded,1,0.5408,0.4034,-2.4163,-0.164241,1.0,0.0,False,1,1,Crowded,0.4909,0.7,ON,OFF,CLOSED,OFF,YELLOW,1
2026-05-18 21:43:25,2026-05-02 00:02:15,29.5,43.0,126.67,359.38,1,Warning,Warning,50.0,1,Crowded,1,0.54,0.4034,-2.4169,-0.164288,1.0,0.0,False,1,1,Crowded,0.4909,0.7,ON,OFF,CLOSED,OFF,YELLOW,1
2026-05-18 21:43:30,2026-05-02 00:02:20,29.5,44.0,126.6,377.3,0,Warning,Warning,45.0,0,Normal,0,0.5395,0.4034,0.0456,0.003321,0.7501,0.0,False,0,0,Normal,0.9412,0.7,ON,OFF,CLOSED,OFF,YELLOW,1
2026-05-18 21:43:35,2026-05-02 00:02:25,29.4,44.0,126.36,380.76,0,Warning,Warning,45.0,0,Normal,0,0.5376,0.3979,0.0467,0.003398,0.7498,0.0,False,0,0,Normal,0.9412,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:43:40,2026-05-02 00:02:30,29.4,44.0,126.31,374.47,1,Warning,Warning,50.0,1,Crowded,1,0.5372,0.3979,-2.4608,-0.167275,1.0,0.0001,False,1,1,Crowded,0.4727,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:43:45,2026-05-02 00:02:35,29.4,44.0,126.39,362.4,1,Warning,Warning,50.0,1,Crowded,1,0.5378,0.3979,-2.4603,-0.167241,1.0,0.0001,False,1,1,Crowded,0.4727,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:43:50,2026-05-02 00:02:40,29.4,44.0,126.46,353.82,0,Warning,Warning,45.0,0,Normal,0,0.5384,0.3979,0.0466,0.003386,0.7501,0.0,False,0,0,Normal,0.9412,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:43:55,2026-05-02 00:02:45,29.4,44.0,126.52,348.21,1,Warning,Warning,50.0,1,Crowded,1,0.5388,0.3979,-2.4596,-0.167189,1.0,0.0001,False,1,1,Crowded,0.4727,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:44:00,2026-05-02 00:02:50,29.3,44.0,126.55,337.56,1,Warning,Warning,50.0,1,Crowded,1,0.5391,0.3924,-2.4648,-0.167543,1.0,0.0001,False,1,1,Crowded,0.4545,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:44:05,2026-05-02 00:02:55,29.3,44.0,126.42,344.47,0,Warning,Warning,45.0,0,Normal,0,0.538,0.3924,0.0474,0.003442,0.7501,0.0001,False,0,0,Normal,0.9412,0.7,OFF,OFF,CLOSED,OFF,GREEN,0
2026-05-18 21:44:10,2026-05-02 00:03:00,29.3,44.0,126.36,333.54,1,Warning,Warning,50.0,1,Crowded,1,0.5376,0.3924,-2.4656,-0.167603,1.0,0.0001,False,1,1,Crowded,0.4545,0.7,ON,OFF,CLOSED,OFF,YELLOW,1
2026-05-18 21:44:15,2026-05-02 00:03:05,29.3,44.0,126.4,357.01,1,Warning,Warning,50.0,1,Crowded,1,0.5379,0.3924,-2.4657,-0.167605,1.0,0.0,False,1,1,Crowded,0.4545,0.7,ON,OFF,CLOSED,OFF,YELLOW,1
2026-05-18 21:44:20,2026-05-02 00:03:10,29.3,44.0,126.43,370.24,0,Warning,Warning,45.0,0,Normal,0,0.5381,0.3924,0.0474,0.003443,0.7499,0.0,False,0,0,Normal,0.9412,0.7,ON,OFF,CLOSED,OFF,YELLOW,1
2026-05-18 21:44:25,2026-05-02 00:03:15,29.3,44.0,126.44,389.88,1,Warning,Warning,50.0,1,Crowded,1,0.5382,0.3924,-2.4658,-0.167612,1.0,0.0,False,1,1,Crowded,0.4545,0.7,ON,OFF,CLOSED,OFF,YELLOW,1
2026-05-18 21:44:30,2026-05-02 00:03:20,29.3,44.0,126.44,399.01,1,Warning,Warning,50.0,1,Crowded,1,0.5382,0.3924,-2.4659,-0.167618,1.0,0.0,False,1,1,Crowded,0.4545,0.7,ON,OFF,CLOSED,OFF,YELLOW,1
